incident_id,offense_code_encoded,offense_category_name_encoded,crime_against_encoded,agency_name_encoded,ct_flag_encoded,ARREST,incident_hour
166135667,35,7,2,65,0,0,15.0
166135669,10,2,0,65,0,0,1.0
166135670,17,14,1,65,0,0,19.0
166135672,10,2,0,65,0,1,0.0
166135673,36,7,2,65,0,0,10.0
166135674,10,2,0,65,0,0,13.0
166135675,47,23,2,65,0,0,13.0
166135679,12,1,1,65,0,0,18.0
166135682,10,2,0,65,0,1,10.0
166135683,10,2,0,65,0,1,9.0
166135684,9,2,0,65,0,0,10.0
166135685,10,2,0,65,0,0,15.0
166135686,35,7,2,65,0,0,15.0
166135688,17,14,1,65,0,1,17.0
166135689,34,6,1,65,0,1,19.0
166135690,10,2,0,65,0,1,20.0
166135691,35,7,2,65,0,0,8.0
166135692,30,10,1,65,1,0,10.0
166135693,10,2,0,65,0,1,11.0
166135695,10,2,0,65,0,1,13.0
166135697,34,6,1,65,0,0,15.0
166135698,34,6,1,65,0,0,2.0
166135699,18,14,1,65,1,0,20.0
166135700,20,14,1,65,1,0,0.0
166135701,14,4,1,65,1,0,12.0
166135702,21,14,1,65,0,0,9.0
166135703,10,2,0,65,0,1,17.0
166135704,35,7,2,65,0,0,18.0
166135705,10,2,0,65,0,0,20.0
166135708,10,2,0,65,0,1,22.0
166135709,20,14,1,65,1,0,19.0
166135711,34,6,1,65,0,0,12.0
166135712,12,1,1,65,0,0,5.0
166135714,10,2,0,65,0,1,16.0
166135717,22,14,1,65,1,0,10.0
166135718,17,14,1,65,0,0,12.0
166135719,10,2,0,65,0,1,13.0
166135720,34,6,1,65,0,0,14.0
166135721,35,7,2,65,0,0,13.0
166135722,9,2,0,65,0,1,14.0
166135723,10,2,0,65,0,0,15.0
166135726,10,2,0,65,0,0,20.0
166135727,20,14,1,65,1,0,0.0
166135729,26,10,1,65,1,0,13.0
166135730,35,7,2,65,0,0,15.0
166135731,35,7,2,65,0,0,16.0
166135732,10,2,0,65,0,1,20.0
166135733,10,2,0,65,0,1,21.0
166135734,10,2,0,65,0,1,23.0
166135737,29,10,1,65,1,0,7.0
166135738,17,14,1,65,0,1,18.0
166135739,8,19,1,65,1,0,12.0
166135740,23,15,1,65,1,0,12.0
166135741,35,7,2,65,0,0,16.0
166135743,34,6,1,65,0,0,17.0
166135744,35,7,2,65,0,0,0.0
166135745,10,2,0,65,0,1,2.0
166135749,10,2,0,65,0,1,10.0
166135751,34,6,1,65,0,0,11.0
166135754,20,14,1,65,1,0,23.0
166135755,10,2,0,65,0,1,0.0
166135758,26,10,1,65,1,0,9.0
166135759,17,14,1,65,0,0,19.0
166135760,35,7,2,65,0,0,11.0
166135762,24,5,1,65,0,0,13.0
166135763,34,6,1,65,0,0,10.0
166135764,14,4,1,65,1,0,11.0
166135765,10,2,0,65,0,0,16.0
166135767,10,2,0,65,0,1,19.0
166135768,35,7,2,65,0,0,9.0
166135771,34,6,1,65,0,0,7.0
166135772,17,14,1,65,0,1,10.0
166135775,10,2,0,65,0,1,13.0
166135776,14,4,1,65,1,0,14.0
166135777,14,4,1,65,1,0,3.0
166135779,10,2,0,65,0,1,21.0
166135780,18,14,1,65,1,0,21.0
166135783,35,7,2,65,0,0,8.0
166135784,17,14,1,65,0,0,4.0
166135785,34,6,1,65,0,0,7.0
166135787,24,5,1,65,0,0,10.0
166135788,33,22,1,65,0,0,10.0
166135790,17,14,1,65,0,0,11.0
166135791,25,10,1,65,1,0,11.0
166135792,10,2,0,65,0,1,12.0
166135793,25,10,1,65,1,0,12.0
166135794,14,4,1,65,1,0,16.0
166135796,24,5,1,65,0,0,12.0
166135797,23,15,1,65,1,0,12.0
166135798,36,7,2,65,0,0,14.0
166135799,10,2,0,65,0,1,14.0
166135801,22,14,1,65,1,0,17.0
166135803,14,4,1,65,1,0,12.0
166135804,32,8,1,65,1,0,0.0
166135806,18,14,1,65,1,0,12.0
166171205,10,2,0,14,0,1,20.0
166171466,35,7,2,62,0,1,15.0
166172115,35,7,2,14,0,0,13.0
166172230,34,6,1,11,0,0,6.0
166172231,10,2,0,11,0,1,19.0
166172233,25,10,1,11,1,0,18.0
166172234,32,8,1,11,1,0,6.0
166172235,10,2,0,11,0,1,13.0
166172236,10,2,0,11,0,0,18.0
166172237,23,15,1,11,1,0,6.0
166172238,47,23,2,11,0,1,10.0
166172239,35,7,2,11,0,1,20.0
166172241,10,2,0,11,0,0,21.0
166172242,10,2,0,11,0,1,22.0
166172243,25,10,1,11,1,0,14.0
166172244,11,2,0,11,0,0,1.0
166172245,20,14,1,11,1,0,12.0
166172246,10,2,0,11,0,1,15.0
166172247,10,2,0,11,0,0,22.0
166172249,22,14,1,11,1,0,13.0
166172250,10,2,0,11,0,1,9.0
166172252,10,2,0,11,0,0,3.0
166172254,10,2,0,11,0,1,15.0
166172255,7,21,0,11,0,0,0.0
166172257,25,10,1,11,1,0,16.0
166172258,34,6,1,11,0,0,16.0
166172259,10,2,0,11,0,0,17.0
166172260,9,2,0,11,0,0,20.0
166172261,22,14,1,11,1,0,6.0
166172373,10,2,0,62,0,1,19.0
166172571,10,2,0,62,0,1,20.0
166178031,22,14,1,45,1,0,11.0
166178041,34,6,1,63,0,0,13.0
166198274,23,15,1,55,1,0,18.0
166215106,17,14,1,12,0,0,17.0
166215107,14,4,1,12,1,0,21.0
166215108,17,14,1,12,0,0,17.0
166215179,10,2,0,57,0,1,20.0
166215180,47,23,2,57,0,1,22.0
166215181,22,14,1,57,1,0,10.0
166215182,34,6,1,57,0,0,12.0
166215184,20,14,1,57,1,0,15.0
166215185,22,14,1,57,1,0,8.0
166218530,34,6,1,81,0,0,12.0
166247703,17,14,1,36,0,1,12.0
166247706,34,6,1,36,0,0,16.0
166247707,17,14,1,36,0,0,16.0
166247709,9,2,0,36,0,1,20.0
166247715,22,14,1,36,1,0,16.0
166247718,18,14,1,36,1,0,21.0
166247720,23,15,1,36,1,0,19.0
166247721,20,14,1,36,1,0,21.0
166247722,20,14,1,36,1,0,10.0
166247723,17,14,1,36,0,1,14.0
166247724,34,6,1,36,0,0,16.0
166247725,10,2,0,36,0,0,18.0
166247727,35,7,2,36,0,1,0.0
166247728,20,14,1,36,1,0,3.0
166247730,20,14,1,36,1,0,18.0
166247731,26,10,1,36,1,0,9.0
166247734,9,2,0,36,0,1,16.0
166247735,22,14,1,36,1,0,15.0
166247736,34,6,1,36,0,0,21.0
166247748,23,15,1,36,1,0,0.0
166247755,35,7,2,36,0,0,10.0
166247757,10,2,0,36,0,0,13.0
166247758,22,14,1,36,1,0,14.0
166247759,8,19,1,36,1,1,15.0
166247761,9,2,0,36,0,0,17.0
166247763,47,23,2,36,0,0,17.0
166247764,11,2,0,36,0,0,17.0
166247766,34,6,1,36,0,1,21.0
166247767,10,2,0,36,0,0,22.0
166247768,23,15,1,36,1,0,10.0
166247771,10,2,0,36,0,0,21.0
166247773,9,2,0,36,0,0,0.0
166247774,35,7,2,36,0,0,5.0
166247775,20,14,1,36,1,0,17.0
166247776,34,6,1,36,0,0,7.0
166247777,17,14,1,36,0,0,11.0
166247779,10,2,0,36,0,0,14.0
166247781,34,6,1,36,0,0,16.0
166247782,34,6,1,36,0,0,20.0
166247783,17,14,1,36,0,1,0.0
166247784,47,23,2,36,0,0,5.0
166247787,23,15,1,36,1,0,16.0
166247789,17,14,1,36,0,1,18.0
166247791,25,10,1,36,1,0,20.0
166247797,20,14,1,36,1,0,23.0
166247804,9,2,0,36,0,0,12.0
166247805,35,7,2,36,0,0,12.0
166247807,10,2,0,36,0,0,13.0
166247809,20,14,1,36,1,0,18.0
166247811,17,14,1,36,0,0,19.0
166247812,10,2,0,36,0,0,20.0
166247816,34,6,1,36,0,0,22.0
166247819,20,14,1,36,1,0,9.0
166247829,9,2,0,36,0,0,22.0
166247830,34,6,1,36,0,0,21.0
166247831,10,2,0,36,0,0,8.0
166247832,9,2,0,36,0,0,10.0
166247833,10,2,0,36,0,0,10.0
166247834,18,14,1,36,1,0,11.0
166247835,10,2,0,36,0,0,12.0
166247836,10,2,0,36,0,0,12.0
166247838,10,2,0,36,0,0,13.0
166247842,10,2,0,36,0,0,15.0
166247843,34,6,1,36,0,0,19.0
166247844,34,6,1,36,0,0,12.0
166247845,25,10,1,36,1,0,8.0
166247847,20,14,1,36,1,0,9.0
166247849,47,23,2,36,0,0,15.0
166247850,17,14,1,36,0,0,18.0
166247851,22,14,1,36,1,0,18.0
166247853,10,2,0,36,0,0,13.0
166247854,22,14,1,36,1,0,9.0
166247855,34,6,1,36,0,0,3.0
166247856,10,2,0,36,0,1,6.0
166247857,34,6,1,36,0,0,10.0
166247859,9,2,0,36,0,0,11.0
166247861,23,15,1,36,1,0,19.0
166247865,10,2,0,36,0,0,22.0
166247867,20,14,1,36,1,0,1.0
166247868,9,2,0,36,0,0,8.0
166247872,34,6,1,36,0,0,2.0
166247875,22,14,1,36,1,0,14.0
166247876,22,14,1,36,1,0,10.0
166247877,35,7,2,36,0,1,11.0
166247878,21,14,1,36,0,0,14.0
166247879,10,2,0,36,0,0,16.0
166247882,25,10,1,36,1,0,0.0
166247885,14,4,1,36,1,0,0.0
166247887,22,14,1,36,1,0,10.0
166247888,10,2,0,36,0,0,11.0
166247890,17,14,1,36,0,1,17.0
166247893,47,23,2,36,0,0,19.0
166247896,34,6,1,36,0,0,20.0
166247897,15,14,1,36,0,0,18.0
166247899,34,6,1,36,0,0,22.0
166247901,35,7,2,36,0,0,13.0
166247903,23,15,1,36,1,0,16.0
166247904,10,2,0,36,0,0,17.0
166247906,23,15,1,36,1,1,22.0
166247908,20,14,1,36,1,0,16.0
166247909,20,14,1,36,1,0,14.0
166247911,14,4,1,36,1,0,1.0
166247912,14,4,1,36,1,0,13.0
166247915,20,14,1,36,1,0,20.0
166247917,14,4,1,36,1,0,23.0
166247921,14,4,1,36,1,0,17.0
166247922,20,14,1,36,1,0,20.0
166247923,14,4,1,36,1,0,17.0
166247924,33,22,1,36,0,1,11.0
166247926,14,4,1,36,1,0,19.0
166247927,10,2,0,36,0,0,11.0
166247930,7,21,0,36,0,0,13.0
166247932,22,14,1,36,1,0,15.0
166247933,17,14,1,36,0,1,15.0
166247934,17,14,1,36,0,0,12.0
166247938,14,4,1,36,1,0,21.0
166247939,47,23,2,36,0,0,23.0
166247940,10,2,0,36,0,0,9.0
166247941,34,6,1,36,0,0,11.0
166247943,9,2,0,36,0,0,16.0
166247944,20,14,1,36,1,0,8.0
166247947,17,14,1,36,0,0,19.0
166247949,7,21,0,36,0,0,20.0
166247950,14,4,1,36,1,0,20.0
166247951,10,2,0,36,0,1,21.0
166247952,10,2,0,36,0,0,1.0
166247953,47,23,2,36,0,0,1.0
166247954,14,4,1,36,1,0,2.0
166247959,22,14,1,36,1,0,21.0
166247961,34,6,1,36,0,0,7.0
166247965,10,2,0,36,0,0,9.0
166247966,22,14,1,36,1,0,12.0
166247967,35,7,2,36,0,0,13.0
166247968,17,14,1,36,0,1,15.0
166247969,34,6,1,36,0,0,19.0
166247971,34,6,1,36,0,0,21.0
166247973,10,2,0,36,0,0,0.0
166247975,22,14,1,36,1,0,17.0
166247977,34,6,1,36,0,0,10.0
166247982,17,14,1,36,0,0,13.0
166247984,17,14,1,36,0,1,11.0
166247985,35,7,2,36,0,0,11.0
166247987,17,14,1,36,0,1,13.0
166247991,10,2,0,36,0,0,18.0
166247992,47,23,2,36,0,0,20.0
166247994,34,6,1,36,0,0,22.0
166247997,23,15,1,36,1,1,7.0
166247998,34,6,1,36,0,0,7.0
166247999,20,14,1,36,1,0,16.0
166248001,35,7,2,36,0,0,8.0
166248002,20,14,1,36,1,0,15.0
166248004,35,7,2,36,0,1,11.0
166248005,35,7,2,36,0,0,11.0
166248006,14,4,1,36,1,0,0.0
166248007,10,2,0,36,0,0,14.0
166248008,9,2,0,36,0,1,14.0
166248009,11,2,0,36,0,0,15.0
166248010,17,14,1,36,0,0,18.0
166248011,10,2,0,36,0,0,18.0
166248015,17,14,1,36,0,1,20.0
166248017,34,6,1,36,0,0,22.0
166248021,10,2,0,36,0,0,8.0
166248022,34,6,1,36,0,0,0.0
166248024,34,6,1,36,0,0,10.0
166248025,35,7,2,36,0,0,12.0
166248026,22,14,1,36,1,0,12.0
166248027,10,2,0,36,0,0,13.0
166248028,35,7,2,36,0,0,14.0
166248031,9,2,0,36,0,0,16.0
166248034,10,2,0,36,0,0,1.0
166248036,22,14,1,36,1,0,7.0
166248037,20,14,1,36,1,0,9.0
166248040,22,14,1,36,1,0,17.0
166248047,20,14,1,36,1,0,10.0
166248048,4,21,0,36,0,0,17.0
166248050,34,6,1,36,0,0,20.0
166248053,17,14,1,36,0,0,9.0
166248056,35,7,2,36,0,0,10.0
166248057,22,14,1,36,1,0,0.0
166248058,22,14,1,36,1,0,8.0
166248061,34,6,1,36,0,0,10.0
166248062,17,14,1,36,0,0,12.0
166248063,35,7,2,36,0,0,13.0
166248064,35,7,2,36,0,0,13.0
166248065,10,2,0,36,0,0,14.0
166248066,47,23,2,36,0,0,15.0
166248068,20,14,1,36,1,0,20.0
166248069,20,14,1,36,1,0,20.0
166248070,7,21,0,36,0,0,19.0
166248071,22,14,1,36,1,0,20.0
166248072,14,4,1,36,1,0,17.0
166248081,23,15,1,50,1,0,15.0
166248082,9,2,0,50,0,0,19.0
166248083,34,6,1,50,0,0,19.0
166248084,14,4,1,50,1,0,21.0
166248085,10,2,0,50,0,1,1.0
166248086,20,14,1,50,1,0,5.0
166248087,34,6,1,50,0,0,22.0
166248089,14,4,1,50,1,0,8.0
166248090,10,2,0,50,0,0,4.0
166248092,35,7,2,50,0,1,0.0
166248094,34,6,1,50,0,0,13.0
166248100,14,4,1,50,1,0,4.0
166248101,10,2,0,50,0,0,14.0
166248102,34,6,1,50,0,0,15.0
166248103,14,4,1,50,1,0,14.0
166248104,17,14,1,50,0,0,14.0
166248105,11,2,0,50,0,0,16.0
166248106,34,6,1,50,0,0,18.0
166248108,11,2,0,50,0,0,18.0
166248144,4,21,0,78,0,0,1.0
166248145,34,6,1,78,0,1,10.0
166248147,34,6,1,78,0,0,20.0
166248148,17,14,1,78,0,0,20.0
166248151,11,2,0,78,0,0,7.0
166248152,34,6,1,78,0,0,10.0
166248153,17,14,1,78,0,0,12.0
166248154,3,13,0,78,0,0,9.0
166248155,10,2,0,78,0,0,20.0
166248156,17,14,1,78,0,1,21.0
166248157,22,14,1,78,1,0,11.0
166248160,23,15,1,78,1,0,23.0
166248161,9,2,0,78,0,1,5.0
166248162,10,2,0,78,0,0,20.0
166248163,11,2,0,78,0,0,20.0
166248166,22,14,1,78,1,1,20.0
166248167,29,10,1,78,1,0,12.0
166248168,17,14,1,78,0,1,12.0
166248169,17,14,1,78,0,0,17.0
166248170,22,14,1,78,1,0,9.0
166248171,17,14,1,78,0,0,10.0
166248173,14,4,1,78,1,0,16.0
166248175,35,7,2,78,0,1,10.0
166248176,14,4,1,78,1,0,17.0
166248177,10,2,0,78,0,0,19.0
166248178,17,14,1,78,0,0,15.0
166248179,14,4,1,78,1,0,11.0
166248180,17,14,1,78,0,0,22.0
166248181,10,2,0,78,0,1,7.0
166248182,17,14,1,78,0,0,14.0
166248184,17,14,1,78,0,1,13.0
166248185,35,7,2,78,0,1,16.0
166248186,17,14,1,78,0,0,10.0
166248187,35,7,2,78,0,1,17.0
166248189,35,7,2,78,0,0,17.0
166248190,17,14,1,78,0,1,10.0
166248191,0,12,0,78,0,0,22.0
166248192,17,14,1,78,0,0,9.0
166248193,22,14,1,78,1,0,12.0
166248194,17,14,1,78,0,0,17.0
166248195,17,14,1,78,0,0,15.0
166248197,17,14,1,78,0,0,16.0
166248199,35,7,2,78,0,1,3.0
166248201,22,14,1,78,1,0,15.0
166248202,34,6,1,78,0,0,10.0
166248203,22,14,1,78,1,1,21.0
166248204,17,14,1,78,0,0,15.0
166248205,17,14,1,78,0,0,17.0
166248206,34,6,1,78,0,0,2.0
166248208,17,14,1,78,0,0,16.0
166248209,35,7,2,78,0,0,19.0
166248210,17,14,1,78,0,0,17.0
166248211,17,14,1,78,0,0,10.0
166248213,22,14,1,78,1,1,19.0
166248214,9,2,0,78,0,0,9.0
166248215,22,14,1,78,1,0,11.0
166248216,17,14,1,78,0,0,16.0
166248218,17,14,1,78,0,0,11.0
166248219,10,2,0,78,0,1,11.0
166248220,14,4,1,78,1,0,13.0
166248222,10,2,0,78,0,0,22.0
166248224,17,14,1,78,0,0,11.0
166248225,35,7,2,78,0,1,22.0
166248300,34,6,1,86,0,0,0.0
166248301,34,6,1,86,0,1,16.0
166248304,47,23,2,86,0,0,22.0
166248305,34,6,1,86,0,0,4.0
166248307,14,4,1,86,1,0,13.0
166248308,9,2,0,86,0,1,3.0
166248309,34,6,1,86,0,0,22.0
166248310,11,2,0,86,0,0,10.0
166248311,34,6,1,86,0,0,12.0
166248313,32,8,1,86,1,0,8.0
166248314,14,4,1,86,1,0,14.0
166248318,35,7,2,86,0,1,10.0
166248319,14,4,1,86,1,0,10.0
166248320,23,15,1,86,1,0,11.0
166248321,10,2,0,86,0,1,22.0
166248322,35,7,2,86,0,1,23.0
166248324,14,4,1,86,1,0,0.0
166248326,23,15,1,86,1,0,22.0
166248327,22,14,1,86,1,0,13.0
166248328,14,4,1,86,1,0,13.0
166248329,34,6,1,86,0,0,14.0
166248330,17,14,1,86,0,0,17.0
166248331,8,19,1,86,1,0,8.0
166248332,11,2,0,86,0,1,16.0
166248333,34,6,1,86,0,0,17.0
166248335,32,8,1,86,1,1,12.0
166248336,9,2,0,86,0,1,22.0
166248337,10,2,0,86,0,1,3.0
166248339,23,15,1,86,1,0,13.0
166248340,23,15,1,86,1,0,20.0
166248342,10,2,0,86,0,1,0.0
166248343,10,2,0,86,0,0,5.0
166248345,35,7,2,86,0,1,9.0
166248347,25,10,1,86,1,0,12.0
166248349,10,2,0,86,0,1,15.0
166248350,10,2,0,86,0,1,17.0
166248351,14,4,1,86,1,0,22.0
166248352,13,9,1,86,1,0,7.0
166248353,25,10,1,86,1,0,9.0
166248354,32,8,1,86,1,0,10.0
166248356,32,8,1,86,1,0,23.0
166248357,34,6,1,86,0,0,23.0
166248358,34,6,1,86,0,0,9.0
166248359,30,10,1,86,1,0,13.0
166248360,22,14,1,86,1,0,14.0
166248363,14,4,1,86,1,0,1.0
166248364,10,2,0,86,0,1,21.0
166248365,10,2,0,86,0,1,21.0
166248369,34,6,1,86,0,0,23.0
166248373,10,2,0,86,0,1,19.0
166248374,14,4,1,86,1,0,23.0
166248375,34,6,1,86,0,0,23.0
166248376,47,23,2,86,0,0,8.0
166248380,9,2,0,86,0,1,19.0
166248381,10,2,0,86,0,1,11.0
166248382,34,6,1,86,0,1,9.0
166248383,30,10,1,86,1,0,13.0
166248384,34,6,1,86,0,0,14.0
166248385,23,15,1,86,1,0,0.0
166248386,22,14,1,86,1,0,17.0
166248387,10,2,0,86,0,1,20.0
166248388,17,14,1,86,0,0,13.0
166248389,23,15,1,86,1,0,15.0
166248390,23,15,1,86,1,0,21.0
166248391,34,6,1,86,0,0,10.0
166248393,17,14,1,86,0,0,14.0
166248395,20,14,1,86,1,0,10.0
166248396,11,2,0,86,0,0,17.0
166248397,14,4,1,86,1,0,17.0
166248398,14,4,1,86,1,0,19.0
166250642,34,6,1,27,0,1,20.0
166250643,34,6,1,27,0,0,15.0
166366881,23,15,1,80,1,0,13.0
166420517,34,6,1,63,0,0,18.0
166420582,10,2,0,25,0,0,1.0
166420584,10,2,0,25,0,1,4.0
166420586,34,6,1,25,0,0,1.0
166420588,20,14,1,25,1,0,18.0
166420589,11,2,0,25,0,0,16.0
166420590,23,15,1,25,1,0,19.0
166420593,34,6,1,25,0,0,0.0
166420594,47,23,2,25,0,0,10.0
166420596,10,2,0,25,0,1,13.0
166420597,34,6,1,25,0,0,13.0
166420598,7,21,0,25,0,0,18.0
166420599,10,2,0,25,0,0,23.0
166420600,10,2,0,25,0,1,8.0
166420601,23,15,1,25,1,0,8.0
166420602,11,2,0,25,0,0,9.0
166420604,10,2,0,25,0,0,10.0
166420605,7,21,0,25,0,0,12.0
166420606,34,6,1,25,0,0,15.0
166420607,33,22,1,25,0,0,18.0
166420608,47,23,2,25,0,0,3.0
166420609,34,6,1,25,0,0,10.0
166420610,14,4,1,25,1,0,9.0
166420611,10,2,0,25,0,0,11.0
166420613,23,15,1,25,1,0,15.0
166420615,4,21,0,25,0,0,20.0
166420616,18,14,1,25,1,0,2.0
166420617,10,2,0,25,0,0,5.0
166420619,17,14,1,25,0,0,15.0
166420620,25,10,1,25,1,0,16.0
166420621,23,15,1,25,1,0,18.0
166420622,39,20,0,25,0,0,22.0
166420623,11,2,0,25,0,0,0.0
166420628,23,15,1,25,1,0,13.0
166420629,22,14,1,25,1,0,14.0
166420630,34,6,1,25,0,0,13.0
166420632,34,6,1,25,0,0,15.0
166420633,13,9,1,25,1,0,17.0
166420634,18,14,1,25,1,0,19.0
166420635,34,6,1,25,0,0,3.0
166420636,11,2,0,25,0,0,7.0
166420637,23,15,1,25,1,0,3.0
166420638,9,2,0,25,0,1,8.0
166420639,23,15,1,25,1,0,20.0
166420640,25,10,1,25,1,0,10.0
166420641,17,14,1,25,0,0,12.0
166420642,34,6,1,25,0,0,12.0
166420643,10,2,0,25,0,0,14.0
166420644,47,23,2,25,0,0,13.0
166420645,47,23,2,25,0,0,17.0
166420647,18,14,1,25,1,0,21.0
166420648,9,2,0,25,0,0,6.0
166420651,20,14,1,25,1,0,15.0
166420653,17,14,1,25,0,0,15.0
166420654,14,4,1,25,1,0,16.0
166420655,34,6,1,25,0,0,16.0
166420656,34,6,1,25,0,0,17.0
166420658,34,6,1,25,0,0,23.0
166420660,34,6,1,25,0,0,22.0
166420661,35,7,2,25,0,1,12.0
166420662,24,5,1,25,0,0,12.0
166420663,22,14,1,25,1,0,13.0
166420666,10,2,0,25,0,1,19.0
166420669,36,7,2,25,0,0,4.0
166420670,34,6,1,25,0,0,7.0
166420671,20,14,1,25,1,0,9.0
166420672,35,7,2,25,0,0,9.0
166420673,17,14,1,25,0,0,11.0
166420674,18,14,1,25,1,0,13.0
166420675,10,2,0,25,0,1,14.0
166420676,35,7,2,25,0,0,15.0
166420677,35,7,2,25,0,1,16.0
166420678,10,2,0,25,0,1,16.0
166420679,18,14,1,25,1,0,17.0
166420684,32,8,1,25,1,0,12.0
166420685,11,2,0,25,0,0,14.0
166420687,10,2,0,25,0,1,22.0
166420693,11,2,0,25,0,0,14.0
166420696,17,14,1,25,0,0,15.0
166420697,35,7,2,25,0,1,15.0
166420698,34,6,1,25,0,0,16.0
166420699,10,2,0,25,0,1,19.0
166420700,17,14,1,25,0,1,21.0
166420701,14,4,1,25,1,0,10.0
166420703,24,5,1,25,0,0,14.0
166420704,10,2,0,25,0,0,15.0
166420705,10,2,0,25,0,0,17.0
166420706,17,14,1,25,0,1,18.0
166420707,10,2,0,25,0,0,23.0
166420708,20,14,1,25,1,0,11.0
166420710,34,6,1,25,0,0,11.0
166420711,9,2,0,25,0,0,12.0
166420712,35,7,2,25,0,1,15.0
166420713,10,2,0,25,0,0,20.0
166420714,17,14,1,25,0,0,21.0
166420715,9,2,0,25,0,1,21.0
166420716,10,2,0,25,0,0,23.0
166420717,10,2,0,25,0,0,3.0
166420721,22,14,1,25,1,0,18.0
166420724,20,14,1,25,1,0,20.0
166420725,32,8,1,25,1,0,12.0
166420726,11,2,0,25,0,0,18.0
166420727,35,7,2,25,0,1,18.0
166420729,10,2,0,25,0,1,0.0
166420730,14,4,1,25,1,0,7.0
166420731,23,15,1,25,1,0,8.0
166420732,4,21,0,25,0,0,9.0
166420733,11,2,0,25,0,0,16.0
166420735,17,14,1,25,0,0,18.0
166420736,10,2,0,25,0,0,19.0
166420737,40,17,2,25,0,0,21.0
166420738,17,14,1,25,0,0,21.0
166420740,23,15,1,25,1,0,6.0
166420742,20,14,1,25,1,0,4.0
166420743,14,4,1,25,1,0,9.0
166420744,34,6,1,25,0,0,10.0
166420745,35,7,2,25,0,0,11.0
166420746,35,7,2,25,0,0,12.0
166420748,34,6,1,25,0,0,16.0
166420750,10,2,0,25,0,0,16.0
166420751,34,6,1,25,0,0,17.0
166420752,23,15,1,25,1,0,7.0
166420754,11,2,0,25,0,0,10.0
166420758,17,14,1,25,0,0,15.0
166420760,26,10,1,25,1,0,16.0
166420761,11,2,0,25,0,0,17.0
166420764,10,2,0,25,0,0,19.0
166420766,11,2,0,25,0,0,8.0
166420767,34,6,1,25,0,0,8.0
166420769,25,10,1,25,1,0,18.0
166420770,20,14,1,25,1,0,17.0
166420771,25,10,1,25,1,0,18.0
166420772,10,2,0,25,0,0,22.0
166420774,14,4,1,25,1,0,17.0
166420776,10,2,0,25,0,0,0.0
166420780,47,23,2,25,0,0,17.0
166420785,10,2,0,25,0,0,12.0
166420786,9,2,0,25,0,0,13.0
166420787,14,4,1,25,1,0,16.0
166420789,35,7,2,25,0,0,16.0
166420791,11,2,0,25,0,0,7.0
166420792,34,6,1,25,0,0,7.0
166420793,23,15,1,25,1,0,10.0
166420794,11,2,0,25,0,0,11.0
166420795,4,21,0,25,0,0,13.0
166420798,34,6,1,25,0,0,19.0
166420802,35,7,2,25,0,0,9.0
166420804,25,10,1,25,1,0,9.0
166420807,20,14,1,25,1,0,14.0
166420808,22,14,1,25,1,0,15.0
166420809,22,14,1,25,1,0,20.0
166420811,10,2,0,25,0,1,9.0
166420812,7,21,0,25,0,0,15.0
166420814,22,14,1,25,1,0,18.0
166420816,34,6,1,25,0,0,17.0
166420817,9,2,0,25,0,0,21.0
166420819,20,14,1,25,1,0,14.0
166420820,35,7,2,25,0,0,15.0
166420821,17,14,1,25,0,0,15.0
166420822,10,2,0,25,0,0,16.0
166420823,7,21,0,25,0,0,16.0
166420826,34,6,1,25,0,0,18.0
166420828,17,14,1,25,0,0,0.0
166420831,14,4,1,25,1,0,8.0
166420834,22,14,1,25,1,0,10.0
166420835,18,14,1,25,1,0,13.0
166420839,20,14,1,25,1,0,10.0
166420840,34,6,1,25,0,0,12.0
166420842,9,2,0,25,0,0,16.0
166420845,47,23,2,25,0,1,23.0
166420846,23,15,1,25,1,0,1.0
166420849,11,2,0,25,0,0,13.0
166420850,10,2,0,25,0,0,14.0
166420851,17,14,1,25,0,0,15.0
166420856,9,2,0,25,0,0,23.0
166420859,10,2,0,25,0,0,7.0
166420860,34,6,1,25,0,0,8.0
166420861,7,21,0,25,0,0,0.0
166420862,35,7,2,25,0,0,12.0
166420863,26,10,1,25,1,0,12.0
166420864,4,21,0,25,0,0,14.0
166420866,35,7,2,25,0,0,15.0
166420895,7,21,0,81,0,0,20.0
166672818,10,2,0,31,0,0,6.0
166672821,9,2,0,31,0,0,14.0
166672822,14,4,1,31,1,0,7.0
166672824,17,14,1,31,0,1,21.0
166672825,17,14,1,31,0,0,22.0
166672826,14,4,1,31,1,0,8.0
166672828,25,10,1,31,1,0,12.0
166672830,35,7,2,31,0,1,15.0
166672832,22,14,1,31,1,0,17.0
166672833,18,14,1,31,1,0,18.0
166672834,35,7,2,31,0,0,21.0
166672836,17,14,1,31,0,1,11.0
166672839,47,23,2,31,0,0,13.0
166672840,35,7,2,31,0,0,15.0
166672842,25,10,1,31,1,0,17.0
166672844,35,7,2,31,0,0,19.0
166672845,5,21,0,31,0,0,5.0
166672847,10,2,0,31,0,1,20.0
166672848,10,2,0,31,0,0,0.0
166672850,10,2,0,31,0,1,6.0
166672853,23,15,1,31,1,0,14.0
166672855,17,14,1,31,0,1,13.0
166672856,33,22,1,31,0,0,15.0
166672857,35,7,2,31,0,0,16.0
166672858,17,14,1,31,0,0,18.0
166672860,40,17,2,31,0,0,0.0
166672861,47,23,2,31,0,0,2.0
166672862,17,14,1,31,0,1,7.0
